,item_group,bigram,loglike
39652,microsoft forefront security software,"('free', 'microsoft forefront security software')",14.079281545856526
39653,microsoft home use program,"('the', 'microsoft home use program')",6.571569374034642
39654,microsoft money,"('microsoft money', 'crapped')",44.67745884531953
39655,microsoft money,"('microsoft money', '2004')",38.750380009169945
39656,microsoft money,"('used', 'microsoft money')",25.615743146701927
39657,microsoft money,"('microsoft money', '2005')",23.38507051906437
39658,microsoft money,"('microsoft money', '2007')",17.054484654061806
39685,microsoft movie maker,"('free', 'microsoft movie maker')",19.172608918189507
39686,microsoft movie maker,"('rival', 'microsoft movie maker')",17.753151489560143
39687,microsoft movie maker,"('microsoft movie maker', 'came')",10.156489197826488
39688,microsoft movie maker,"('over', 'microsoft movie maker')",7.730469538453809
39689,microsoft movie maker,"('microsoft movie maker', 'did')",6.764142207715327
39695,microsoft office,"('microsoft office', '2008')",297.232633175673
39696,microsoft office,"('microsoft office', '2007')",182.59948053398358
39697,microsoft office,"('microsoft office', 'suite')",130.3375655107548
39698,microsoft office,"('microsoft office', '2010')",126.16350241051393
39699,microsoft office,"('of', 'microsoft office')",108.32787400996297
39884,microsoft office accounting express,"('microsoft office accounting express', '2009')",17.586079288033105
39885,microsoft office accounting express,"('like', 'microsoft office accounting express')",11.779269257562524
39886,microsoft office home,"('microsoft office home', 'and')",58.08936384620702
39887,microsoft office home,"('``', 'microsoft office home')",12.246452034504756
39888,microsoft office home,"('buying', 'microsoft office home')",9.739636217156471
39889,microsoft office home,"('use', 'microsoft office home')",4.2616272421949395
39890,microsoft office home,"('the', 'microsoft office home')",2.57498549596516
39894,microsoft office package,"('full-blown', 'microsoft office package')",19.955933776640293
39895,microsoft office package,"('entire', 'microsoft office package')",13.15119432445464
39896,microsoft office package,"('expensive', 'microsoft office package')",12.375605861605463
39897,microsoft office package,"('microsoft office package', 'cost')",11.753844545447125
39898,microsoft office package,"('microsoft office package', 'very')",7.758428010252711
39901,microsoft office software,"('used', 'microsoft office software')",8.223367690708713
39902,microsoft office software,"('microsoft office software', '--')",8.185146108632846
39903,microsoft office software,"('microsoft office software', 'has')",7.275446676039451
39904,microsoft office software,"('on', 'microsoft office software')",5.520143101310374
39905,microsoft office software,"('microsoft office software', 'for')",4.545323400197869
39908,microsoft onenote,"('using', 'microsoft onenote')",12.635497392580655
39909,microsoft outlook,"('microsoft outlook', 'replacement')",86.58929273113534
39910,microsoft outlook,"('use', 'microsoft outlook')",52.59683869383303
39911,microsoft outlook,"('microsoft outlook', '2010.')",40.86554470314195
39912,microsoft outlook,"('a', 'microsoft outlook')",19.13547485983627
39913,microsoft outlook,"('microsoft outlook', '2010')",17.529442893005125
39937,microsoft package,"('microsoft package', 'visual')",39.15967415760302
39938,microsoft package,"('a', 'microsoft package')",15.348848451358574
39939,microsoft powerpoint,"('create', 'microsoft powerpoint')",23.963588257793855
39940,microsoft powerpoint,"('microsoft powerpoint', 'files')",20.835484389296898
39941,microsoft powerpoint,"('2003', 'microsoft powerpoint')",12.80680556654831
39942,microsoft powerpoint,"('microsoft powerpoint', '2003')",12.80680556654831
39943,microsoft powerpoint,"('like', 'microsoft powerpoint')",6.797418080019461
39944,microsoft program,"('the', 'microsoft program')",6.571569374034642
39945,microsoft security essentials,"('microsoft security essentials', 'antivirus software')",28.656654786679205
39946,microsoft security essentials,"('free', 'microsoft security essentials')",26.820814830877378
39947,microsoft security essentials,"('useing', 'microsoft security essentials')",18.61750160128335
39948,microsoft security essentials,"('with', 'microsoft security essentials')",13.366834600087223
39949,microsoft security essentials,"('microsoft security essentials', '--')",13.339787305029514
39960,microsoft software,"('mention', 'microsoft software')",58.38211065947047
39961,microsoft software,"('even', 'microsoft software')",32.707222160407206
39962,microsoft software,"('typical', 'microsoft software')",26.459496869700267
39963,microsoft software,"('microsoft software', 'integration')",25.114337122121754
39964,microsoft software,"('any', 'microsoft software')",13.234770747561981
39974,microsoft street,"('microsoft street', 'and')",52.252639942195856
39975,microsoft street,"('using', 'microsoft street')",16.91370450970905
39976,microsoft street,"('devices', 'microsoft street')",10.290360474029313
39977,microsoft street,"('with', 'microsoft street')",3.889940727422692
39978,microsoft street,"('that', 'microsoft street')",3.393941463553496
39980,microsoft streets,"('microsoft streets', 'and')",108.73544744044237
39981,microsoft streets,"('describe', 'microsoft streets')",27.204237853433177
39982,microsoft streets,"('photography', 'microsoft streets')",23.844811052925103
39983,microsoft streets,"('compare', 'microsoft streets')",21.427140239278707
39984,microsoft streets,"('cheaper', 'microsoft streets')",19.239880888968248
40003,microsoft virtual,"('microsoft virtual', 'pc')",13.864230007489986
40004,microsoft virtual,"('using', 'microsoft virtual')",12.635497392580655
40005,microsoft windows,"('microsoft windows', 'xp')",149.2787696033926
40006,microsoft windows,"('microsoft windows', '7')",106.38701951220938
40007,microsoft windows,"('liked', 'microsoft windows')",41.80705514024009
40008,microsoft windows,"('microsoft windows', 'myself')",38.73545487900954
40009,microsoft windows,"('microsoft windows', '8')",20.98904666058334
40049,microsoft word,"('than', 'microsoft word')",49.107590628554874
40050,microsoft word,"('microsoft word', 'mode')",33.55287107411359
40051,microsoft word,"('microsoft word', 'document')",22.60262026317701
40052,microsoft word,"('microsoft word', 'docs')",21.73569450097114
40053,microsoft word,"('with', 'microsoft word')",20.374405883225926
40135,microsoft word software,"('microsoft word software', 'which')",12.33375173400579
40136,microsoft word software,"('my', 'microsoft word software')",10.002915530753976
40137,microsoft works,"('microsoft works', '8.0')",58.125640636480085
40138,microsoft works,"('used', 'microsoft works')",25.273051784231257
40139,microsoft works,"('microsoft works', '8')",19.475652073959097
40140,microsoft works,"('microsoft works', '9.0')",16.576822655011153
40141,microsoft works,"('recognize', 'microsoft works')",12.648185137614428
40149,mighty mouse,"('like', 'mighty mouse')",11.779269257562524
40150,mighty mouse,"('mighty mouse', 'on')",9.977806725402123
40151,mine,"('of', 'mine')",120.35165424112144
40152,mine,"('mine', 'blu-up')",93.38899392921446
40153,mine,"('mine', 'balked')",63.603683099681426
40154,mine,"('than', 'mine')",62.08973264264208
40155,mine,"('like', 'mine')",60.99082427629896
40266,mint,"('purchased', 'mint')",31.384610190095938
40267,mint,"('as', 'mint')",19.411683814796937
40268,mint,"('for', 'mint')",13.773001543834308
40269,mint,"('mint', '13')",10.146009194098562
40270,mint,"('perhaps', 'mint')",9.607188271196508
40290,mkv,"('mkv', 'files')",44.85613905039404
40291,mkv,"('mkv', 'format')",19.349489929443404
40292,mkv,"('mkv', 'supported')",10.58329454379843
40293,mkv,"('played', 'mkv')",10.573833072666254
40294,mkv,"('including', 'mkv')",7.992688095885809
40313,mobi,"('mobi', 'ebook')",32.775586479971004
40314,mobi,"('mobi', 'file')",29.148045473913726
40315,mobi,"('nook', 'mobi')",20.30485863348901
40316,mobi,"('ebook', 'mobi')",14.882327562806637
40317,mobi,"('creates', 'mobi')",13.237821664700745
40328,model,"('port', 'model')",163.49666360098968
40329,model,"('business', 'model')",159.73711272480793
40330,model,"('previous', 'model')",74.35469290820691
40331,model,"('old', 'model')",66.82791748741091
40332,model,"('exact', 'model')",54.890040020253814
40434,modem,"('cable', 'modem')",219.8401298341053
40435,modem,"('this', 'modem')",205.8940020508416
40436,modem,"('dsl', 'modem')",146.91153957247928
40437,modem,"('voice', 'modem')",107.26896496501305
40438,modem,"('te', 'modem')",84.76120772340464
40473,money,"('your', 'money')",660.2316081908889
40474,money,"('the', 'money')",410.3057441346761
40475,money,"('money', 'on')",323.6198244583322
40476,money,"('of', 'money')",280.8774597023046
40477,money,"('extra', 'money')",276.7450371039289
40787,moneydance,"('moneydance', 'product')",84.43907117585587
40788,moneydance,"('with', 'moneydance')",53.077304139721434
40789,moneydance,"('moneydance', 'swims')",46.703309815500866
40790,moneydance,"('2010.', 'moneydance')",37.37715974756514
40791,moneydance,"('moneydance', '2010.')",37.37715974756514
40813,morph tool,"('morph tool', 'tablet')",14.80349929640156
40814,morph tool,"('the', 'morph tool')",3.875238227112506
40815,mountain lion,"('on', 'mountain lion')",54.060583070610996
40816,mountain lion,"('10.8.3', 'mountain lion')",37.29393051335504
40817,mountain lion,"('mountain lion', 'depended')",17.58297003957414
40818,mountain lion,"('10.8', 'mountain lion')",15.373955744225714
40819,mountain lion,"('mountain lion', 'feature')",11.866250904411086
40856,movie,"('movie', 'edit')",282.7467345681204
40857,movie,"('movie', 'wizard')",130.84288364362894
40858,movie,"('a', 'movie')",106.49843016230406
40859,movie,"('movie', 'making')",101.9955380592032
40860,movie,"('movie', 'editing')",72.7121896686357
41066,movie maker,"('like', 'movie maker')",31.651405752278336
41067,movie maker,"('than', 'movie maker')",17.507566453199157
41068,movie maker,"('movie maker', '2.6')",16.641988589407774
41069,movie maker,"('simplistic', 'movie maker')",13.835487951433182
41070,movie maker,"('free', 'movie maker')",13.378818644389767
41094,movie studio,"('movie studio', '13')",147.62106484176644
41095,movie studio,"('movie studio', 'platinum')",77.67240253754169
41096,movie studio,"('movie studio', 'suite')",16.365976734912692
41097,movie studio,"('movie studio', '13.')",15.124650539446051
41098,movie studio,"('movie studio', 'supports')",10.379663306695122
41116,mozilla,"('and', 'mozilla')",8.34442156579978
41117,mozilla,"(""'s"", 'mozilla')",5.663381203658609
41118,mozilla,"('mozilla', ""'s"")",5.663381203658609
41119,mozilla,"('with', 'mozilla')",4.593287299906591
41120,mozilla,"('mozilla', 'is')",3.670908523840218
41121,mozilla firefox,"('10+', 'mozilla firefox')",59.13348854440464
41122,mozilla firefox,"('mozilla firefox', 'apple')",37.427148803424785
41123,mozilla firefox,"('mozilla firefox', 'browser')",11.345418832514365
41124,mozilla firefox,"('and', 'mozilla firefox')",5.308777250511129
41125,mozilla firefox,"('use', 'mozilla firefox')",4.937787842092809
41129,mozilla thunderbird,"('free-to-download', 'mozilla thunderbird')",26.098775923112843
41130,mozilla thunderbird,"('called', 'mozilla thunderbird')",11.4576199735578
41131,mozilla thunderbird,"('of', 'mozilla thunderbird')",9.310332188319865
41132,mozilla thunderbird,"('use', 'mozilla thunderbird')",6.0056109774748565
41133,mozy,"('mozy', 'restore')",13.436869011240326
41134,mozy,"('also', 'mozy')",8.10154415307915
41135,mozy,"('like', 'mozy')",7.297217890725497
41136,mozy,"('but', 'mozy')",5.817199947325587
41137,mozy,"('mozy', 'for')",4.545323400197869
41140,mp3 player,"('an', 'mp3 player')",45.65760260933754
41141,mp3 player,"('mp3 player', 'supplement')",34.243173156594764
41142,mp3 player,"('coby', 'mp3 player')",23.670212506579418
41143,mp3 player,"('your', 'mp3 player')",17.113243853671694
41144,mp3 player,"('mp3 player', 'usb')",8.850259058125843
41150,mp4,"('mp4', 'files')",102.77782943948037
41151,mp4,"('mp4', 'format')",64.0864035156478
41152,mp4,"('uncut', 'mp4')",22.00654841566507
41153,mp4,"('full-hd', 'mp4')",19.23399259653147
41154,mp4,"('mp4', 'video')",19.215678723002473
41181,mpeg-2,"('an', 'mpeg-2')",10.632584545734552
41182,mpeg-2,"('mpeg-2', '3')",7.391730094927516
41183,mpeg-2,"('like', 'mpeg-2')",4.149375404017782
41184,mpeg-2,"('mpeg-2', 'to')",2.681494467549499
41185,mr pencil game,"('mr pencil game', 'only')",12.83488735860446
41186,mr pencil game,"('the', 'mr pencil game')",6.571569374034642
41187,mr. mooney,"('mr. mooney', '--')",12.673197140242523
41188,mr. mooney,"('like', 'mr. mooney')",11.779269257562524
41189,ms,"('ms', 'paint')",79.29534182392021
41190,ms,"('ms', 'has')",76.58084040651073
41191,ms,"('ms', 'products')",64.1306213073359
41192,ms,"('ms', 'account')",60.184565027867094
41193,ms,"('ms', 'chirpers')",53.2249744859547
41455,ms excel,"('into', 'ms excel')",32.216752481255085
41456,ms excel,"('ms excel', 'is')",9.60043804956804
41457,ms excel,"('ms excel', 'would')",6.932923007633046
41458,ms excel,"('like', 'ms excel')",6.400251077589676
41459,ms excel,"('to', 'ms excel')",2.04417393808345
41460,ms money,"('ms money', 'plus')",64.98504129675636
41461,ms money,"('ms money', 'sunset')",16.515433288947733
41462,ms money,"('tried', 'ms money')",14.236817652828337
41463,ms money,"('from', 'ms money')",13.59771048301186
41464,ms money,"('versus', 'ms money')",11.834593037447974
41501,ms office,"('with', 'ms office')",114.95154726683083
41502,ms office,"('of', 'ms office')",108.55966803702805
41503,ms office,"('ms office', '2010')",59.67530273781487
41504,ms office,"('used', 'ms office')",54.17209664492927
41505,ms office,"('ms office', 'for')",52.808346074338665
41654,ms office professional,"('using', 'ms office professional')",21.45595338721188
41655,ms office professional,"('ms office professional', '2000')",14.814979761438755
41656,ms office professional,"('ms office professional', 'for')",14.155935925472148
41657,ms office professional,"('installed', 'ms office professional')",10.297901685184582
41658,ms office software,"('ms office software', 'suite')",11.833887231655757
41659,ms office software,"('full', 'ms office software')",11.620308049502999
41660,ms office software,"('the', 'ms office software')",9.40033068728807
41661,ms outlook,"('with', 'ms outlook')",22.976403490927474
41662,ms outlook,"('ms outlook', 'has')",12.757476227423709
41663,ms outlook,"('ms outlook', '2003')",10.92866376548874
41664,ms outlook,"('close', 'ms outlook')",10.917170172128268
41665,ms outlook,"('ms outlook', 'included')",9.111517794401998
41673,ms program,"('ms program', 'name')",17.27152029672693
41674,ms program,"('a', 'ms program')",7.674406443278263
41675,ms publisher,"('direct', 'ms publisher')",13.9303994999135
41676,ms publisher,"('while', 'ms publisher')",8.698294615481108
41677,ms publisher,"('ms publisher', 'file')",8.6096498834769
41678,ms publisher,"('over', 'ms publisher')",8.347911208034152
41679,ms publisher,"('ms publisher', 'does')",6.970312938444347
41686,ms software,"('later', 'ms software')",24.557383295388508
41687,ms software,"('ms software', 'that')",9.13990054145188
41688,ms software,"('most', 'ms software')",7.503855172694152
41689,ms software,"('ms software', 'can')",5.023944072060619
41690,ms software,"('the', 'ms software')",4.6033377949406
41697,ms streets,"('while', 'ms streets')",75.7405713043678
41698,ms streets,"('ms streets', 'and')",23.876775998095493
41699,ms streets,"('tried', 'ms streets')",14.690010968616665
41700,ms streets,"('of', 'ms streets')",14.54662866417629
41701,ms streets,"('than', 'ms streets')",9.654946434411267
41708,ms windows,"('ms windows', '8.1')",34.93237189492643
41709,ms windows,"('ms windows', '7')",23.640295442112205
41710,ms windows,"('freely-downloadable', 'ms windows')",23.19166050668172
41711,ms windows,"('ms windows', '7.')",21.80578611668462
41712,ms windows,"('ms windows', '8')",16.1533409904155
41733,ms word,"('ms word', 'format')",34.67415687633375
41734,ms word,"('in', 'ms word')",30.860026115950667
41735,ms word,"('with', 'ms word')",21.340513740552687
41736,ms word,"('to', 'ms word')",19.934981663725942
41737,ms word,"('kept', 'ms word')",18.07283680220213
41793,mse,"('mse', '3.0')",31.036402472989234
41794,mse,"('mse', 'does')",23.611300804174117
41795,mse,"('re-installing', 'mse')",17.273666678791482
41796,mse,"('mse', 'is')",12.445426023673477
41797,mse,"('that', 'mse')",7.413085604409888
41803,msft,"('msft', 'st/gps')",50.230382882595904
41804,msft,"('msft', 'word')",45.80616102368688
41805,msft,"('msft', ""'install-support"")",25.003850961679536
41806,msft,"('msft', 'office')",17.88511798651507
41807,msft,"('use', 'msft')",12.803316231629925
41816,msft st,"('liked', 'msft st')",35.64845908092964
41817,msft st,"('msft st', 'with')",19.057683725231104
41818,msie,"('use', 'msie')",11.378468261709113
41819,msie,"('msie', 'or')",11.039057478781526
41820,msmoney program,"('msmoney program', 'until')",15.992808892667476
41821,msmoney program,"('your', 'msmoney program')",11.189206549973065
41822,msn explorer,"('la', 'msn explorer')",22.453950249443206
41823,msn explorer,"('like', 'msn explorer')",9.01222379708207
41824,msn explorer,"('msn explorer', 'but')",7.519801083078617
41825,msst,"('msst', 'mainly')",14.913905553418534
41826,msst,"('msst', 'will')",7.2342445914090305
41827,msst,"('use', 'msst')",6.90011342999989
41828,msst,"('msst', 'but')",5.817199947325587
41829,msst,"('msst', 'is')",4.148424028429283
41831,msword,"('msword', '2010.')",15.133126166563198
41832,msword,"('msword', '2010')",11.130545514832098
41833,msword,"('msword', 'and')",7.4848256752368965
41834,msword,"('had', 'msword')",6.733347337497103
41835,msword,"('msword', 'at')",6.464083936253704
41841,multi,"('multi', 'cpu')",49.82545421390154
41842,multi,"('multi', 'camera')",35.08505356335302
41843,multi,"('multi', 'trim')",29.438840146187022
41844,multi,"('multi', 'core')",21.890040410539278
41845,multi,"('multi', 'pcs')",21.214829944988054
41871,multimedia,"('multimedia', 'center')",45.63834900879711
41872,multimedia,"('multimedia', 'lovers')",36.71401272282617
41873,multimedia,"('iview', 'multimedia')",35.8059969785506
41874,multimedia,"('multimedia', 'codecs')",32.63092360930686
41875,multimedia,"('multimedia', 'capabilities')",30.814722622472914
41927,mydvd software,"('mydvd software', 'that')",9.001627839985053
41928,mydvd software,"('the', 'mydvd software')",6.571569374034642
41929,n360,"('n360', 'runs')",22.65016901685741
41930,n360,"('reinstalled', 'n360')",13.915875609863903
41931,n360,"('current', 'n360')",10.159914960032088
41932,n360,"('n360', '2013')",9.823662085189937
41933,n360,"('purchased', 'n360')",9.688087955025182
41947,nag program,"('a', 'nag program')",7.674406443278263
41948,namo webeditor,"('using', 'namo webeditor')",25.27142831341242
41949,namo webeditor,"('namo webeditor', 'for')",17.95241046942761
41950,nancy,"('nancy', 'drew')",3087.3950176044673
41951,nancy,"('nancy', ""'s"")",228.36547905193163
41952,nancy,"('the', 'nancy')",77.03851149143489
41953,nancy,"('nancy', 'arrives')",64.67231801555334
41954,nancy,"('nancy', 'gets')",51.42893766941057
42141,nancy drew game,"('best', 'nancy drew game')",48.78973281125016
42142,nancy drew game,"('a', 'nancy drew game')",37.80454557580507
42143,nancy drew game,"('first', 'nancy drew game')",34.390683520266904
42144,nancy drew game,"('favorite', 'nancy drew game')",30.56697052011565
42145,nancy drew game,"('3rd', 'nancy drew game')",24.642885865518128
42196,nancy drew pc game,"('nancy drew pc game', 'series')",15.547431000894179
42197,nancy drew pc game,"('first', 'nancy drew pc game')",11.068886956231518
42198,nancy drew pc game,"('nancy drew pc game', 'that')",6.251362775567627
42199,nancy drew pc game,"('the', 'nancy drew pc game')",3.875238227112506
42200,nancy drew software,"('nancy drew software', 'series')",18.31980975753834
42201,nancy drew software,"('the', 'nancy drew software')",6.571569374034642
42202,nascar,"('like', 'nascar')",11.779269257562524
42203,nature,"('nature', 'of')",197.19494495187246
42204,nature,"('inherent', 'nature')",106.21296166715477
42205,nature,"('second', 'nature')",73.037204285516
42206,nature,"('television', 'nature')",60.882605710016705
42207,nature,"('the', 'nature')",25.850862677231156
42251,nav,"('nav', '2008')",34.82041243763166
42252,nav,"('nav', 'bar')",22.67327281090647
42253,nav,"('nav', '2009')",22.17945039492573
42254,nav,"('nav', 'ate')",19.745845456022668
42255,nav,"('of', 'nav')",14.121102103260874
42273,nd game,"('a', 'nd game')",19.781789232314985
42274,nd game,"('best', 'nd game')",8.701411878006097
42275,nd game,"('nd game', 'before')",8.146699941647132
42276,nd game,"('great', 'nd game')",7.207594274816209
42277,nd game,"('new', 'nd game')",6.621761039244007
42283,neatreceipts software,"('the', 'neatreceipts software')",6.571569374034642
42284,need,"('need', 'to')",6996.188701725732
42285,need,"('you', 'need')",5442.3526242669905
42286,need,"(""n't"", 'need')",1314.5354248207618
42287,need,"('will', 'need')",708.5708773862096
42288,need,"('i', 'need')",671.2330900619846
42734,nero,"('nero', '2014')",122.02866155633248
42735,nero,"('nero', '9')",76.16142311708383
42736,nero,"('nero', '8')",69.64851773210833
42737,nero,"('nero', '7')",59.244146004607586
42738,nero,"('nero', 'recode')",49.834108990349804
42882,nero software,"('particular', 'nero software')",14.456953336937762
42883,nero software,"('nero software', 'make')",9.837201711392286
42884,nero software,"('nero software', 'version')",8.178176934540074
42885,nero software,"('of', 'nero software')",4.655141721229755
42886,nero software,"('the', 'nero software')",2.904999543942761
42887,nero video,"('using', 'nero video')",12.635497392580655
42888,nero vision,"('nero vision', 'nero vision')",22.508155166362837
42889,nero vision,"('nero vision', 'express')",15.561192646254513
42890,nero vision,"('nero vision', 'allows')",11.764452288401449
42891,nero vision,"('use', 'nero vision')",6.90011342999989
42892,nero vision,"('nero vision', 'the')",2.301661032344885
42893,netflix,"('netflix', 'streaming')",81.32546765220236
42894,netflix,"('stream', 'netflix')",79.28007856309442
42895,netflix,"('watch', 'netflix')",64.86654361909255
42896,netflix,"('netflix', 'movies')",61.897431105203914
42897,netflix,"('netflix', 'with')",33.99658647398394
42908,netlink,"('use', 'netlink')",11.378468261709113
42909,netlink,"('netlink', 'to')",7.1695616608738915
42910,new blue effects package,"('new blue effects package', 'is')",8.563622527640069
42911,new blue effects package,"('the', 'new blue effects package')",6.571569374034642
42912,newblue fx essentials iv,"('like', 'newblue fx essentials iv')",9.01222379708207
42913,newblue fx essentials iv,"('newblue fx essentials iv', 'that')",6.251362775567627
42914,nice,"('a', 'nice')",1067.6254584298551
42915,nice,"('very', 'nice')",784.9540448823673
42916,nice,"('nice', 'feature')",571.0136700164317
42917,nice,"('nice', 'to')",299.90186782181684
42918,nice,"('really', 'nice')",255.74165377865145
43279,nik software,"('from', 'nik software')",11.453035972513785
43280,nis,"('nis', '2006')",177.57304884206678
43281,nis,"('nis', '2008')",141.22977693802204
43282,nis,"('nis', '2007')",49.83895118247197
43283,nis,"('nis', '2012')",45.78339840544351
43284,nis,"('with', 'nis')",32.46999551173799
43372,nis package,"('the', 'nis package')",6.571569374034642
43373,nod32,"('blackspears', 'nod32')",23.670212506579418
43374,nod32,"('nod32', 'anti-virus')",20.91275870691931
43375,nod32,"('hello', 'nod32')",16.064023542552853
43376,nod32,"('nod32', 'blows')",15.729870700656132
43377,nod32,"('nod32', '4.0')",14.125341037827358
43393,norten,"('norten', 'etc')",15.381984307827704
43394,norten,"('like', 'norten')",11.779269257562524
43395,norton,"('norton', '360')",3695.2288110208747
43396,norton,"('norton', 'products')",873.0456522516174
43397,norton,"('norton', '360.')",455.93087347627056
43398,norton,"('norton', ""'s"")",432.01581283844246
43399,norton,"('using', 'norton')",356.154527824785
44092,norton antivirus,"('norton antivirus', '2004')",159.3415888066834
44093,norton antivirus,"('norton antivirus', '2009')",57.09793006557925
44094,norton antivirus,"('norton antivirus', '2003')",46.8325242477869
44095,norton antivirus,"('used', 'norton antivirus')",42.14629031744159
44096,norton antivirus,"('norton antivirus', '2002')",30.44806219896698
44186,norton antivirus program,"('current', 'norton antivirus program')",17.206438605815908
44187,norton antivirus program,"('norton antivirus program', 'and')",7.464567016873701
44188,norton antivirus software,"('never-lapsed', 'norton antivirus software')",27.68642541973961
44189,norton antivirus software,"('norton antivirus software', 'is')",13.33604271877029
44190,norton antivirus software,"('norton antivirus software', 'package')",12.035863268798881
44191,norton antivirus software,"('the', 'norton antivirus software')",9.40033068728807
44192,norton av,"('norton av', '2007')",19.20280692016706
44193,norton av,"('norton av', 'v.')",15.76343350834424
44194,norton av,"('abandoned', 'norton av')",15.234004790257712
44195,norton av,"('norton av', 'pre-installed')",15.234004790257712
44196,norton av,"('used', 'norton av')",12.089206722879803
44225,norton clean sweep,"('using', 'norton clean sweep')",12.635497392580655
44226,norton ghost,"('norton ghost', '10.0')",75.3953476894564
44227,norton ghost,"('norton ghost', '14.0')",60.542599462707564
44228,norton ghost,"('unlike', 'norton ghost')",48.24484967696827
44229,norton ghost,"('norton ghost', 'liveupdate')",30.852316227965705
44230,norton ghost,"('using', 'norton ghost')",25.544153478378075
44259,norton goback,"('like', 'norton goback')",16.84533154790076
44260,norton goback,"('blame', 'norton goback')",16.822764259477648
44261,norton goback,"('via', 'norton goback')",12.527319011117553
44262,norton goback,"('norton goback', 'for')",4.062591598037084
44263,norton goback,"('to', 'norton goback')",2.3906148075914255
44264,norton internet,"('norton internet', 'sececurity')",27.68642541973961
44265,norton internet,"('norton internet', 'securiity')",27.68642541973961
44266,norton internet,"('purchased', 'norton internet')",12.915280462748182
44267,norton internet,"('norton internet', 'customer')",12.555600288639553
44268,norton internet,"('before', 'norton internet')",10.347531878834504
44270,norton internet program,"('2006', 'norton internet program')",19.955690442861428
44271,norton internet program,"('norton internet program', 'has')",11.757314213323937
44272,norton internet security,"('norton internet security', '2008')",119.56834321496152
44273,norton internet security,"('norton internet security', '2002.')",56.735829877904195
44274,norton internet security,"('used', 'norton internet security')",50.933617205732546
44275,norton internet security,"('norton internet security', 'for')",40.01112887882972
44276,norton internet security,"('using', 'norton internet security')",36.61444302928666
44395,norton internet security package,"('excellent', 'norton internet security package')",16.42200812326992
44396,norton internet security software,"('used', 'norton internet security software')",19.88546552594846
44397,norton internet security software,"('norton internet security software', 'with')",5.081501564733991
44398,norton internet security software,"('norton internet security software', 'in')",4.96656882667031
44399,norton internet security software,"('norton internet security software', 'for')",4.545323400197869
44400,norton internet security software,"('of', 'norton internet security software')",4.0055477657282825
44402,norton mcafee,"('norton mcafee', 'before')",14.163254638749219
44403,norton mcafee,"('using', 'norton mcafee')",12.635497392580655
44404,norton package,"('old', 'norton package')",11.881734700067566
44405,norton package,"('norton package', 'will')",8.948892254758386
44406,norton package,"('this', 'norton package')",6.795500560233461
44407,norton program,"('norton program', 'flummoxed')",89.42075015075551
44408,norton program,"('this', 'norton program')",32.70008324100238
44409,norton program,"('the', 'norton program')",12.399586624972759
44410,norton program,"('norton program', 'helps')",11.504275827622003
44411,norton program,"('norton program', 'instead')",9.107493228055716
44417,norton removal tool,"('norton removal tool', 'executable')",18.158240613570257
44418,norton removal tool,"('stand-alone', 'norton removal tool')",17.1364999922836
44419,norton removal tool,"('norton removal tool', 'from')",15.294246693052468
44420,norton removal tool,"('the', 'norton removal tool')",11.625770542231148
44421,norton removal tool,"('latest', 'norton removal tool')",11.28903712800021
44426,norton security,"('norton security', 'premium')",141.61431658955706
44427,norton security,"('norton security', 'with')",124.54813989269897
44428,norton security,"('feel', 'norton security')",64.94231558628661
44429,norton security,"('norton security', 'products')",62.72909577123703
44430,norton security,"('norton security', 'is')",48.48848024638434
44529,norton security deluxe,"('giving', 'norton security deluxe')",23.47248575375218
44530,norton security deluxe,"('norton security deluxe', 'is')",20.74263328091468
44531,norton security deluxe,"('norton security deluxe', '4')",18.662955219556082
44532,norton security deluxe,"('norton security deluxe', 'comes')",18.151029683835333
44533,norton security deluxe,"('norton security deluxe', 'very')",11.563954351272967
44542,norton security software,"('norton security software', 'looks')",12.23396721988744
44543,norton security software,"('norton security software', 'since')",8.938000061671449
44544,norton security software,"('new', 'norton security software')",7.635167896923944
44545,norton security software,"('norton security software', 'would')",7.331401508777011
44546,norton security software,"('the', 'norton security software')",6.641812700843374
44550,norton security system,"('norton security system', 'years')",22.47344957350155
44551,norton security system,"('used', 'norton security system')",21.608082860373226
44552,norton security system,"('``', 'norton security system')",8.024037429083966
44553,norton security system,"('norton security system', ""''"")",7.0426523811982475
44554,norton security virtualbox,"('installed', 'norton security virtualbox')",70.5767901771235
44555,norton security virtualbox,"('norton security virtualbox', 'would')",30.23494942838542
44556,norton security virtualbox,"('norton security virtualbox', 'was')",14.549192824299029
44557,norton small business,"('norton small business', 'app')",20.6113143273197
44558,norton small business,"('norton small business', 'control panel')",12.13899178304711
44559,norton small business,"('norton small business', 'lets')",10.110211386823817
44560,norton small business,"('norton small business', '5')",7.671487902206596
44561,norton small business,"('norton small business', 'seems')",7.0761687467324395
44568,norton software,"('norton software', 'on')",32.574261262822866
44569,norton software,"('full', 'norton software')",16.95894561815219
44570,norton software,"('this', 'norton software')",16.57730687488362
44571,norton software,"('norton software', 'since')",13.974667876367064
44572,norton software,"('competing', 'norton software')",12.626964143446974
44593,norton system,"('norton system', 'works')",133.09450330624253
44594,norton system,"('replaced', 'norton system')",46.39827260185469
44595,norton system,"('buying', 'norton system')",10.241306497024649
44596,norton system,"('with', 'norton system')",8.780771170809569
44597,norton system,"('installed', 'norton system')",7.428780297952696
